date,VV,VH,Orbit,Crop_Name,latitude,longitude
2021-08-17,-8.54352690497661,-18.844608666655425,DESCENDING,Ragi,12.7411209,77.5784134
2021-08-29,-10.720473174359991,-19.012712278707088,DESCENDING,Ragi,12.7411209,77.5784134
2021-09-10,-9.813568064326194,-14.044967961804494,DESCENDING,Ragi,12.7411209,77.5784134
2021-09-22,-9.97188770904327,-15.785828758049137,DESCENDING,Ragi,12.7411209,77.5784134
2021-10-04,-7.892080644410359,-16.552185553904888,DESCENDING,Ragi,12.7411209,77.5784134
2021-10-16,-11.52481076466092,-14.256735858596933,DESCENDING,Ragi,12.7411209,77.5784134
2021-10-28,-11.09523617473669,-16.443248604447614,DESCENDING,Ragi,12.7411209,77.5784134
2021-04-07,-9.151363804163843,-17.263267134179866,DESCENDING,Ragi,12.7422753,77.5815552
2021-04-19,-8.726222665637135,-16.395899836697435,DESCENDING,Ragi,12.7422753,77.5815552
2021-05-01,-11.646496867607116,-19.142257583213564,DESCENDING,Ragi,12.7422753,77.5815552
2021-05-13,-8.157954809795632,-16.968696416931557,DESCENDING,Ragi,12.7422753,77.5815552
2021-05-25,-7.0108377214281745,-19.631599642516694,DESCENDING,Ragi,12.7422753,77.5815552
2021-06-06,-5.859259410530376,-12.481760296175592,DESCENDING,Ragi,12.7422753,77.5815552
2021-06-18,-8.583926808415322,-21.584378041424873,DESCENDING,Ragi,12.7422753,77.5815552
2021-06-30,-9.606981333422421,-19.159695865058836,DESCENDING,Ragi,12.7422753,77.5815552
2021-07-12,-9.44878123106826,-16.752089120767685,DESCENDING,Ragi,12.7422753,77.5815552
2021-07-24,-7.924795812537959,-15.128998859644813,DESCENDING,Ragi,12.7422753,77.5815552
2021-08-05,-10.087534651011719,-14.381436550428138,DESCENDING,Ragi,12.7422753,77.5815552
2021-08-17,-7.546223376085932,-18.105756564302403,DESCENDING,Ragi,12.7422753,77.5815552
2021-08-29,-6.540600508423696,-15.609448477023928,DESCENDING,Ragi,12.7422753,77.5815552
2021-09-10,-7.990125790289916,-12.561704949030466,DESCENDING,Ragi,12.7422753,77.5815552
2021-09-22,-8.44028391121906,-17.98875634010857,DESCENDING,Ragi,12.7422753,77.5815552
2021-10-04,-6.135296158376128,-12.82483092017573,DESCENDING,Ragi,12.7422753,77.5815552
2021-10-16,-7.603101280050372,-13.678559890456029,DESCENDING,Ragi,12.7422753,77.5815552
2021-10-28,-10.556233873750028,-13.246738268148984,DESCENDING,Ragi,12.7422753,77.5815552
2021-04-07,-13.61997617608321,-18.329590796580458,DESCENDING,Ragi,12.7429758,77.5816749
2021-04-19,-13.954866614735128,-29.172411990599244,DESCENDING,Ragi,12.7429758,77.5816749
2021-05-01,-12.683263296452026,-21.451688371184552,DESCENDING,Ragi,12.7429758,77.5816749
2021-05-13,-8.275382191020102,-17.27555054307048,DESCENDING,Ragi,12.7429758,77.5816749
2021-05-25,-5.710387418267509,-23.206207538891967,DESCENDING,Ragi,12.7429758,77.5816749
2021-06-06,-6.390242033615044,-22.111579149239464,DESCENDING,Ragi,12.7429758,77.5816749
2021-06-18,-6.034128779538522,-18.79315836897012,DESCENDING,Ragi,12.7429758,77.5816749
2021-06-30,-6.273632845705364,-13.176899196034661,DESCENDING,Ragi,12.7429758,77.5816749
2021-07-12,-13.18634234187697,-24.185948749192477,DESCENDING,Ragi,12.7429758,77.5816749
2021-07-24,-7.763392257618714,-22.95874833463532,DESCENDING,Ragi,12.7429758,77.5816749
2021-08-05,-15.194996863602132,-24.449035683104675,DESCENDING,Ragi,12.7429758,77.5816749
2021-08-17,-12.94992124247205,-19.0892277174541,DESCENDING,Ragi,12.7429758,77.5816749
2021-08-29,-13.176616100975982,-19.62609864223864,DESCENDING,Ragi,12.7429758,77.5816749
2021-09-10,-12.823405558027275,-18.83516306264742,DESCENDING,Ragi,12.7429758,77.5816749
2021-09-22,-9.082705435018724,-17.961509232472707,DESCENDING,Ragi,12.7429758,77.5816749
2021-10-04,-11.180843041382415,-13.684312613528549,DESCENDING,Ragi,12.7429758,77.5816749
2021-10-16,-11.44143009430151,-16.16208604285474,DESCENDING,Ragi,12.7429758,77.5816749
2021-10-28,-8.897011756153255,-17.641916048709973,DESCENDING,Ragi,12.7429758,77.5816749
2021-04-07,-12.015855454691808,-19.303730413793314,DESCENDING,Rose (Gulab),12.7433095,77.5757095
2021-04-19,-16.73470431848274,-20.30858700753939,DESCENDING,Rose (Gulab),12.7433095,77.5757095
2021-05-01,-11.132853120538314,-19.629581725665005,DESCENDING,Rose (Gulab),12.7433095,77.5757095
2021-05-13,-8.427300201411219,-17.994981305581767,DESCENDING,Rose (Gulab),12.7433095,77.5757095
2021-05-25,-11.570277679224667,-19.172022976014883,DESCENDING,Rose (Gulab),12.7433095,77.5757095
2021-06-06,-11.108259056720897,-24.092089736732298,DESCENDING,Rose (Gulab),12.7433095,77.5757095
2021-06-18,-11.649628493414868,-20.479629576718853,DESCENDING,Rose (Gulab),12.7433095,77.5757095
2021-06-30,-11.683657380400756,-19.310220803946564,DESCENDING,Rose (Gulab),12.7433095,77.5757095
2021-07-12,-7.9337036721788365,-18.804441948690773,DESCENDING,Rose (Gulab),12.7433095,77.5757095
2021-07-24,-11.278298175017136,-18.890812439960797,DESCENDING,Rose (Gulab),12.7433095,77.5757095
2021-08-05,-10.593949819685593,-21.455862099997304,DESCENDING,Rose (Gulab),12.7433095,77.5757095
2021-08-17,-11.418558393055196,-14.918455617085947,DESCENDING,Rose (Gulab),12.7433095,77.5757095
2021-08-29,-9.39075230515804,-16.917150102038043,DESCENDING,Rose (Gulab),12.7433095,77.5757095
2021-09-10,-11.248504140374298,-18.444416773817814,DESCENDING,Rose (Gulab),12.7433095,77.5757095
2021-09-22,-8.935728553179484,-20.37776797052759,DESCENDING,Rose (Gulab),12.7433095,77.5757095
2021-10-04,-10.344287921869796,-15.45106521144123,DESCENDING,Rose (Gulab),12.7433095,77.5757095
2021-10-16,-8.210287298282207,-16.533528197797533,DESCENDING,Rose (Gulab),12.7433095,77.5757095
2021-10-28,-10.661971742139587,-19.36721770517774,DESCENDING,Rose (Gulab),12.7433095,77.5757095
2021-04-07,-12.676696601567334,-24.748826193600912,DESCENDING,Rose (Gulab),12.7433112,77.5757434
2021-04-19,-16.73470431848274,-20.30858700753939,DESCENDING,Rose (Gulab),12.7433112,77.5757434
2021-05-01,-11.132853120538314,-19.629581725665005,DESCENDING,Rose (Gulab),12.7433112,77.5757434
2021-05-13,-7.4352311471576655,-19.633327801780087,DESCENDING,Rose (Gulab),12.7433112,77.5757434
2021-05-25,-12.489297125973561,-20.555467930380225,DESCENDING,Rose (Gulab),12.7433112,77.5757434
2021-06-06,-11.108259056720897,-24.092089736732298,DESCENDING,Rose (Gulab),12.7433112,77.5757434
2021-06-18,-11.649628493414868,-20.479629576718853,DESCENDING,Rose (Gulab),12.7433112,77.5757434
2021-06-30,-11.683657380400756,-19.310220803946564,DESCENDING,Rose (Gulab),12.7433112,77.5757434
2021-07-12,-8.612491787248768,-16.853899314642405,DESCENDING,Rose (Gulab),12.7433112,77.5757434
2021-07-24,-14.15647226031082,-21.17751580415369,DESCENDING,Rose (Gulab),12.7433112,77.5757434
2021-08-05,-9.803568527171512,-23.96200924322561,DESCENDING,Rose (Gulab),12.7433112,77.5757434
2021-08-17,-14.747166234866215,-16.37279362008838,DESCENDING,Rose (Gulab),12.7433112,77.5757434
2021-08-29,-10.742434974776522,-20.253062446561593,DESCENDING,Rose (Gulab),12.7433112,77.5757434
2021-09-10,-11.248504140374298,-18.444416773817814,DESCENDING,Rose (Gulab),12.7433112,77.5757434
2021-09-22,-8.935728553179484,-20.37776797052759,DESCENDING,Rose (Gulab),12.7433112,77.5757434
2021-10-04,-10.344287921869796,-15.45106521144123,DESCENDING,Rose (Gulab),12.7433112,77.5757434
2021-10-16,-8.210287298282207,-16.533528197797533,DESCENDING,Rose (Gulab),12.7433112,77.5757434
2021-10-28,-10.661971742139587,-19.36721770517774,DESCENDING,Rose (Gulab),12.7433112,77.5757434
2021-04-07,-12.676696601567334,-24.748826193600912,DESCENDING,Rose (Gulab),12.7432937,77.5757625
2021-04-19,-16.73470431848274,-20.30858700753939,DESCENDING,Rose (Gulab),12.7432937,77.5757625
2021-05-01,-11.132853120538314,-19.629581725665005,DESCENDING,Rose (Gulab),12.7432937,77.5757625
2021-05-13,-8.816310349323903,-19.108336690105162,DESCENDING,Rose (Gulab),12.7432937,77.5757625
2021-05-25,-12.489297125973561,-20.555467930380225,DESCENDING,Rose (Gulab),12.7432937,77.5757625
2021-06-06,-11.108259056720897,-24.092089736732298,DESCENDING,Rose (Gulab),12.7432937,77.5757625
2021-06-18,-11.649628493414868,-20.479629576718853,DESCENDING,Rose (Gulab),12.7432937,77.5757625
2021-06-30,-11.683657380400756,-19.310220803946564,DESCENDING,Rose (Gulab),12.7432937,77.5757625
2021-07-12,-12.25780297980668,-20.61019436427198,DESCENDING,Rose (Gulab),12.7432937,77.5757625
2021-07-24,-14.15647226031082,-21.17751580415369,DESCENDING,Rose (Gulab),12.7432937,77.5757625
2021-08-05,-9.803568527171512,-23.96200924322561,DESCENDING,Rose (Gulab),12.7432937,77.5757625
2021-08-17,-14.747166234866215,-16.37279362008838,DESCENDING,Rose (Gulab),12.7432937,77.5757625
2021-08-29,-10.742434974776522,-20.253062446561593,DESCENDING,Rose (Gulab),12.7432937,77.5757625
2021-09-10,-11.248504140374298,-18.444416773817814,DESCENDING,Rose (Gulab),12.7432937,77.5757625
2021-09-22,-8.935728553179484,-20.37776797052759,DESCENDING,Rose (Gulab),12.7432937,77.5757625
2021-10-04,-11.830084174765375,-16.89773239648602,DESCENDING,Rose (Gulab),12.7432937,77.5757625
2021-10-16,-8.210287298282207,-16.533528197797533,DESCENDING,Rose (Gulab),12.7432937,77.5757625
2021-10-28,-12.609033034339474,-17.73346946701032,DESCENDING,Rose (Gulab),12.7432937,77.5757625
2021-04-07,-11.310609896764117,-17.32702745941227,DESCENDING,Ragi,12.7425967,77.580215
2021-04-19,-7.648038561613869,-19.260005111415825,DESCENDING,Ragi,12.7425967,77.580215
2021-05-01,-9.200028552085902,-14.85935028209337,DESCENDING,Ragi,12.7425967,77.580215
2021-05-13,-7.355185425910261,-20.082524682883744,DESCENDING,Ragi,12.7425967,77.580215
2021-05-25,-9.263271372866788,-21.697182948696828,DESCENDING,Ragi,12.7425967,77.580215
2021-06-06,-7.82496075415863,-16.75796001117132,DESCENDING,Ragi,12.7425967,77.580215
2021-06-18,-10.868935641268408,-19.508030112284935,DESCENDING,Ragi,12.7425967,77.580215
2021-06-30,-7.0063246629679785,-16.275142182368736,DESCENDING,Ragi,12.7425967,77.580215
2021-07-12,-8.86824961359324,-16.219753787428488,DESCENDING,Ragi,12.7425967,77.580215
2021-07-24,-8.192691588022567,-13.876935872487739,DESCENDING,Ragi,12.7425967,77.580215
2021-08-05,-10.165161092581762,-15.905450556837522,DESCENDING,Ragi,12.7425967,77.580215
2021-08-17,-8.228182668738047,-14.223230931732346,DESCENDING,Ragi,12.7425967,77.580215
2021-08-29,-8.144098857718852,-15.630894760970214,DESCENDING,Ragi,12.7425967,77.580215
2021-09-10,-7.51710364709567,-14.14529733802061,DESCENDING,Ragi,12.7425967,77.580215
2021-09-22,-7.928620410579722,-15.528360327222364,DESCENDING,Ragi,12.7425967,77.580215
2021-10-04,-7.081638654494861,-16.97583205698381,DESCENDING,Ragi,12.7425967,77.580215
2021-10-16,-11.524366276953955,-14.305769646656742,DESCENDING,Ragi,12.7425967,77.580215
2021-10-28,-9.2815712241396,-16.7471241637202,DESCENDING,Ragi,12.7425967,77.580215
2021-04-07,-11.20031645655019,-22.391211080501627,DESCENDING,Ragi,12.7424953,77.5814355
2021-04-19,-12.258703444150063,-16.744413495966974,DESCENDING,Ragi,12.7424953,77.5814355
2021-05-01,-9.555278586001295,-21.410864498184917,DESCENDING,Ragi,12.7424953,77.5814355
2021-05-13,-7.79741122122825,-15.596414951758156,DESCENDING,Ragi,12.7424953,77.5814355
2021-05-25,-6.409195929806489,-19.57872322044505,DESCENDING,Ragi,12.7424953,77.5814355
2021-06-06,-5.264421003436571,-19.295578338315927,DESCENDING,Ragi,12.7424953,77.5814355
2021-06-18,-4.723736165620788,-18.34296373579663,DESCENDING,Ragi,12.7424953,77.5814355
2021-06-30,-6.285491403513981,-17.8612791068054,DESCENDING,Ragi,12.7424953,77.5814355
2021-07-12,-6.680963771992204,-23.221880219699468,DESCENDING,Ragi,12.7424953,77.5814355
2021-07-24,-8.494616449892693,-19.072174735047064,DESCENDING,Ragi,12.7424953,77.5814355
2021-08-05,-10.303854488852073,-18.690678099749626,DESCENDING,Ragi,12.7424953,77.5814355
2021-08-17,-11.894265216068371,-23.67861442491332,DESCENDING,Ragi,12.7424953,77.5814355
2021-08-29,-10.281872436824909,-17.163963895441587,DESCENDING,Ragi,12.7424953,77.5814355
2021-09-10,-7.057506462215089,-13.055553784006939,DESCENDING,Ragi,12.7424953,77.5814355
2021-09-22,-8.482224147417535,-14.238361238589794,DESCENDING,Ragi,12.7424953,77.5814355
2021-10-04,-5.884251180043359,-17.080659252722803,DESCENDING,Ragi,12.7424953,77.5814355
2021-10-16,-7.837212498694086,-13.964818129454319,DESCENDING,Ragi,12.7424953,77.5814355
2021-10-28,-8.582813417469653,-14.297721796493065,DESCENDING,Ragi,12.7424953,77.5814355
2021-04-07,-16.485743895895435,-21.871130500877626,DESCENDING,Ragi,12.7431054,77.5816696
2021-04-19,-15.647475417510439,-24.269968489339036,DESCENDING,Ragi,12.7431054,77.5816696
2021-05-01,-14.765011882712308,-19.814723506987153,DESCENDING,Ragi,12.7431054,77.5816696
2021-05-13,-9.310147373786672,-17.9375884507799,DESCENDING,Ragi,12.7431054,77.5816696
2021-05-25,-5.966300167072608,-19.84904021453209,DESCENDING,Ragi,12.7431054,77.5816696
2021-06-06,-2.7097696761652363,-19.674679894715393,DESCENDING,Ragi,12.7431054,77.5816696
2021-06-18,-7.482963888328894,-22.08507147050745,DESCENDING,Ragi,12.7431054,77.5816696
2021-06-30,-7.160603456891023,-12.740479610529361,DESCENDING,Ragi,12.7431054,77.5816696
2021-07-12,-13.372690742395022,-24.456212156427245,DESCENDING,Ragi,12.7431054,77.5816696
2021-07-24,-9.023947806657324,-20.233127423280678,DESCENDING,Ragi,12.7431054,77.5816696
2021-08-05,-14.427269805159778,-20.956560316810922,DESCENDING,Ragi,12.7431054,77.5816696
2021-08-17,-10.833459347048018,-24.051154060335953,DESCENDING,Ragi,12.7431054,77.5816696
2021-08-29,-12.67416110535227,-19.150442590336297,DESCENDING,Ragi,12.7431054,77.5816696
2021-09-10,-11.56008095512303,-19.599308768694932,DESCENDING,Ragi,12.7431054,77.5816696
2021-09-22,-9.0622983624172,-16.719244209906762,DESCENDING,Ragi,12.7431054,77.5816696
2021-10-04,-11.936830133817098,-18.62998904830579,DESCENDING,Ragi,12.7431054,77.5816696
2021-10-16,-12.207586305854596,-15.144232255983681,DESCENDING,Ragi,12.7431054,77.5816696
2021-10-28,-8.193176087897342,-15.97893369134075,DESCENDING,Ragi,12.7431054,77.5816696
2021-04-07,-11.310609896764117,-17.32702745941227,DESCENDING,Ragi,12.7425983,77.580225
2021-04-19,-7.648038561613869,-19.260005111415825,DESCENDING,Ragi,12.7425983,77.580225
2021-05-01,-9.200028552085902,-14.85935028209337,DESCENDING,Ragi,12.7425983,77.580225
2021-05-13,-3.9601660433783747,-19.517045819105732,DESCENDING,Ragi,12.7425983,77.580225
2021-05-25,-9.263271372866788,-21.697182948696828,DESCENDING,Ragi,12.7425983,77.580225
2021-06-06,-7.82496075415863,-16.75796001117132,DESCENDING,Ragi,12.7425983,77.580225
2021-06-18,-10.868935641268408,-19.508030112284935,DESCENDING,Ragi,12.7425983,77.580225
2021-06-30,-7.0063246629679785,-16.275142182368736,DESCENDING,Ragi,12.7425983,77.580225
2021-07-12,-8.86824961359324,-16.219753787428488,DESCENDING,Ragi,12.7425983,77.580225
2021-07-24,-7.692950307318065,-12.603751599043536,DESCENDING,Ragi,12.7425983,77.580225
2021-08-05,-8.751875988192026,-16.991473691390066,DESCENDING,Ragi,12.7425983,77.580225
2021-08-17,-8.228182668738047,-14.223230931732346,DESCENDING,Ragi,12.7425983,77.580225
2021-08-29,-5.877979722022464,-13.785670655265873,DESCENDING,Ragi,12.7425983,77.580225
2021-09-10,-7.51710364709567,-14.14529733802061,DESCENDING,Ragi,12.7425983,77.580225
2021-09-22,-7.928620410579722,-15.528360327222364,DESCENDING,Ragi,12.7425983,77.580225
2021-10-04,-7.081638654494861,-16.97583205698381,DESCENDING,Ragi,12.7425983,77.580225
2021-10-16,-11.524366276953955,-14.305769646656742,DESCENDING,Ragi,12.7425983,77.580225
2021-10-28,-9.2815712241396,-16.7471241637202,DESCENDING,Ragi,12.7425983,77.580225
2021-04-07,-16.485743895895435,-21.871130500877626,DESCENDING,Ragi,12.7431094,77.5817061
2021-04-19,-15.624715083077529,-26.35709816033565,DESCENDING,Ragi,12.7431094,77.5817061
2021-05-01,-14.765011882712308,-19.814723506987153,DESCENDING,Ragi,12.7431094,77.5817061
2021-05-13,-11.284289764711033,-17.006391007062746,DESCENDING,Ragi,12.7431094,77.5817061
2021-05-25,-5.966300167072608,-19.84904021453209,DESCENDING,Ragi,12.7431094,77.5817061
2021-06-06,-3.4667628858915718,-21.105241832962243,DESCENDING,Ragi,12.7431094,77.5817061
2021-06-18,-7.047590755970181,-19.382388308056797,DESCENDING,Ragi,12.7431094,77.5817061
2021-06-30,-6.7717063927853385,-14.029472928531154,DESCENDING,Ragi,12.7431094,77.5817061
2021-07-12,-13.372690742395022,-24.456212156427245,DESCENDING,Ragi,12.7431094,77.5817061
2021-07-24,-7.735334081709589,-20.089853258997582,DESCENDING,Ragi,12.7431094,77.5817061
2021-08-05,-12.48468039817386,-20.996056278676054,DESCENDING,Ragi,12.7431094,77.5817061
2021-08-17,-10.833459347048018,-24.051154060335953,DESCENDING,Ragi,12.7431094,77.5817061
2021-08-29,-14.346325234608997,-18.61339401692174,DESCENDING,Ragi,12.7431094,77.5817061
2021-09-10,-11.56008095512303,-19.599308768694932,DESCENDING,Ragi,12.7431094,77.5817061
2021-09-22,-9.811596430256413,-17.197942054947312,DESCENDING,Ragi,12.7431094,77.5817061
2021-10-04,-11.936830133817098,-18.62998904830579,DESCENDING,Ragi,12.7431094,77.5817061
2021-10-16,-11.815210495038524,-14.277596994706801,DESCENDING,Ragi,12.7431094,77.5817061
2021-10-28,-8.193176087897342,-15.97893369134075,DESCENDING,Ragi,12.7431094,77.5817061
2021-04-07,-10.284089305090095,-18.00636355215513,DESCENDING,Ragi,12.743125,77.580465
2021-04-19,-14.072280718128944,-25.29143214238595,DESCENDING,Ragi,12.743125,77.580465
2021-05-01,-11.605125875505609,-22.754655893917594,DESCENDING,Ragi,12.743125,77.580465
2021-05-13,-6.3708583702631625,-15.864112269646986,DESCENDING,Ragi,12.743125,77.580465
2021-05-25,-11.46998112178875,-22.09168200996322,DESCENDING,Ragi,12.743125,77.580465
2021-06-06,-6.824618488392407,-21.361347883841624,DESCENDING,Ragi,12.743125,77.580465
2021-06-18,-8.690845531697104,-17.315079480580458,DESCENDING,Ragi,12.743125,77.580465
2021-06-30,-6.185048630600182,-18.134501441945467,DESCENDING,Ragi,12.743125,77.580465
2021-07-12,-10.678570241504675,-13.059345604424866,DESCENDING,Ragi,12.743125,77.580465
2021-07-24,-9.7197818234565,-16.56539887135535,DESCENDING,Ragi,12.743125,77.580465
2021-08-05,-12.310166674443517,-18.656500520667723,DESCENDING,Ragi,12.743125,77.580465
2021-08-17,-10.194410801509399,-15.555922757785428,DESCENDING,Ragi,12.743125,77.580465
2021-08-29,-4.848002152784808,-13.596532126757097,DESCENDING,Ragi,12.743125,77.580465
2021-09-10,-8.136177800413098,-11.864383514244361,DESCENDING,Ragi,12.743125,77.580465
2021-09-22,-11.585113671043592,-11.796662338711627,DESCENDING,Ragi,12.743125,77.580465
2021-10-04,-6.0277656215928594,-15.076600546840755,DESCENDING,Ragi,12.743125,77.580465
2021-10-16,-7.569201733703608,-10.506095858694176,DESCENDING,Ragi,12.743125,77.580465
2021-10-28,-7.917320157320923,-12.840115818736383,DESCENDING,Ragi,12.743125,77.580465
2021-04-07,-10.284089305090095,-18.00636355215513,DESCENDING,Ragi,12.7431353,77.5804647
2021-04-19,-14.072280718128944,-25.29143214238595,DESCENDING,Ragi,12.7431353,77.5804647
2021-05-01,-11.605125875505609,-22.754655893917594,DESCENDING,Ragi,12.7431353,77.5804647
2021-05-13,-6.3708583702631625,-15.864112269646986,DESCENDING,Ragi,12.7431353,77.5804647
2021-05-25,-11.46998112178875,-22.09168200996322,DESCENDING,Ragi,12.7431353,77.5804647
2021-06-06,-6.824618488392407,-21.361347883841624,DESCENDING,Ragi,12.7431353,77.5804647
2021-06-18,-8.690845531697104,-17.315079480580458,DESCENDING,Ragi,12.7431353,77.5804647
2021-06-30,-6.185048630600182,-18.134501441945467,DESCENDING,Ragi,12.7431353,77.5804647
2021-07-12,-10.678570241504675,-13.059345604424866,DESCENDING,Ragi,12.7431353,77.5804647
2021-07-24,-9.7197818234565,-16.56539887135535,DESCENDING,Ragi,12.7431353,77.5804647
2021-08-05,-12.310166674443517,-18.656500520667723,DESCENDING,Ragi,12.7431353,77.5804647
2021-08-17,-10.194410801509399,-15.555922757785428,DESCENDING,Ragi,12.7431353,77.5804647
2021-08-29,-4.848002152784808,-13.596532126757097,DESCENDING,Ragi,12.7431353,77.5804647
2021-09-10,-12.308511846567335,-13.150724845978079,DESCENDING,Ragi,12.7431353,77.5804647
2021-09-22,-11.585113671043592,-11.796662338711627,DESCENDING,Ragi,12.7431353,77.5804647
2021-10-04,-6.0277656215928594,-15.076600546840755,DESCENDING,Ragi,12.7431353,77.5804647
2021-10-16,-7.569201733703608,-10.506095858694176,DESCENDING,Ragi,12.7431353,77.5804647
2021-10-28,-7.917320157320923,-12.840115818736383,DESCENDING,Ragi,12.7431353,77.5804647
