Latitude,Longitude,VV_1,VV_2,VV_3,VV_4,VV_5,VV_6,VV_7,VV_8,VV_9,VV_10,VV_11,VV_12,VV_13,VV_14,VV_15,VH_1,VH_2,VH_3,VH_4,VH_5,VH_6,VH_7,VH_8,VH_9,VH_10,VH_11,VH_12,VH_13,VH_14,VH_15,DN,Crop_Name,Height,height_numeric,Duration,duration_numeric
19.27403,83.03034,-9.867590283,-7.592505289,-11.89459005,-12.17945037,-10.77285051,-8.649533562,-11.72795306,-7.187116436,-5.951878757,-8.464073177,-5.683847182,-5.920520372,-9.316798389,-9.251113626,-5.728072387,-17.67340206,-17.5974969,-22.33087725,-19.54149392,-17.98187032,-16.129432,-14.39460506,-17.5512217,-14.66152682,-14.59994329,-15.63894661,-12.34250423,-14.06592728,-13.67889881,-13.74327903,4,No Crop/Fallow,,,,
19.27408,83.41135,-9.688664282,-10.19615453,-11.31589706,-11.06172375,-7.328682512,-12.40838682,-8.246985752,-6.197533919,-3.709737259,-6.328349692,-5.250897882,-4.83436019,-2.321973939,-2.79860538,-6.446379672,-15.37868125,-14.43759676,-14.02222541,-19.88071139,-13.25593301,-13.30499053,-10.35850095,-13.2802744,-15.93630626,-14.82434681,-15.60067198,-11.85627899,-10.1620323,-13.84807143,-10.57231167,4,No Crop/Fallow,,,,
19.2745,83.41164,-10.71017239,-10.12585116,-19.46050912,-8.368186509,-8.841636028,-9.85987654,-5.848218189,-6.675414566,-8.417799228,-7.804026969,-6.939032398,-6.654788015,-6.483860912,-5.46277047,-9.05967587,-22.85159423,-20.65314954,-24.84200327,-16.41852852,-22.47292969,-15.77205233,-19.36510192,-15.9750457,-13.67550517,-12.27764935,-15.87159468,-14.36218328,-11.17382074,-20.26628636,-14.25799842,4,No Crop/Fallow,,,,
19.27543,83.07909,-11.6080905,-10.66218429,-12.91458197,-10.36962317,-10.31876392,-9.269124026,-9.866506666,-10.01268931,-16.75195471,-6.205579925,-9.209899414,-9.528869696,-9.632101741,-6.723407278,-13.53047264,-25.602602,-17.15514012,-16.64802092,-20.5110592,-18.49959983,-16.55641152,-18.10728683,-17.16149737,-14.933177,-18.03181776,-16.3505117,-15.99920192,-17.2296189,-13.81412665,-13.73395567,36,Rice,,,,
19.27698,83.5973,-11.8924663,-11.41793089,-12.31920611,-9.572806013,-12.28531192,-15.40566232,-7.531301499,-10.05672283,-7.177753459,-12.91024242,-12.01715168,-10.43552026,-9.960281161,-9.498981473,-8.255722748,-18.86288803,-19.11809414,-21.28432157,-14.90591322,-21.26888366,-18.02215362,-18.41877088,-25.64626327,-12.31704192,-17.97920776,-14.30641503,-17.86885781,-15.26470604,-16.90333139,-17.30604627,4,No Crop/Fallow,,,,
19.27702,83.07814,-8.60449078,-9.121031234,-9.412595399,-9.116747124,-7.60349371,-6.602662974,-7.094274756,-4.444974475,-4.692095815,-4.703880377,-4.917858159,-8.153474503,-9.208841037,-5.262383131,-7.761642142,-19.85381424,-19.02041958,-18.65524474,-23.78133606,-21.0324428,-15.53597407,-13.68755695,-17.41280821,-15.63631638,-16.9717534,-13.83528912,-12.19333121,-12.13562112,-12.55962506,-12.91185885,36,Rice,,,,
19.2772,83.81908,-8.327068353,-5.492997658,-8.515534176,-8.709169636,-9.637362552,-12.11026548,-10.71162218,-11.2405953,-12.16627763,-11.16416788,-7.419137118,-14.20085602,-11.27435335,-10.71556924,-8.911728258,-24.51122931,-19.14319685,-15.94922339,-19.74135387,-13.39760924,-13.86181256,-18.26265011,-16.66820082,-18.04771475,-15.73508897,-13.64906204,-24.48241721,-23.41892279,-20.39687488,-20.66018997,36,Rice,,,,
19.27836,83.81556,-6.696262639,-11.00881031,-18.46128457,-9.622231543,-15.41783332,-14.57153686,-7.40946869,-8.417773603,-4.658245736,-15.79106283,-15.77704648,-8.183338748,-12.23197136,-7.742874447,-6.388578833,-17.90555537,-18.91290413,-20.12227452,-14.15352963,-15.81340389,-14.06471397,-13.21203899,-11.23262606,-12.21675304,-28.85174208,-22.52776813,-29.95028507,-17.76948953,-14.53989771,-17.07612079,36,Rice,,,,
19.27891,83.27639,-11.89071915,-13.66098945,-15.73965981,-9.672773078,-9.895423088,-11.78092668,-12.77650281,-14.29396784,-8.062171685,-8.612214867,-9.559466115,-13.07414644,-12.75575439,-12.1795292,-10.68007234,-20.88656766,-20.38745353,-22.09317895,-18.14651842,-23.61121645,-22.43030763,-18.2553024,-15.37591694,-15.8831466,-14.54924218,-15.03112054,-19.20952144,-18.81799357,-13.80494889,-16.44234424,4,No Crop/Fallow,,,,
19.2797,83.27224,-11.52474871,-11.12315877,-11.95411264,-9.134183073,-6.459540543,-7.852273322,-8.465859681,-7.767551755,-10.91236475,-9.137465062,-9.076283896,-7.361523649,-9.626891242,-9.505240187,-7.857510564,-19.8406431,-20.14341299,-22.54323691,-16.5513723,-21.26166396,-11.20427783,-18.13245952,-22.03061754,-12.30351155,-16.1390781,-23.55106731,-16.42612552,-15.59607631,-15.73750536,-12.80847855,4,No Crop/Fallow,,,,
19.27979,83.27334,-15.27583766,-13.79004085,-13.92281682,-10.64047059,-13.15490379,-10.59118863,-7.41000833,-9.344459874,-8.999882503,-9.001339522,-7.912499727,-9.508251864,-10.64742813,-8.242005134,-7.810760701,-20.38448996,-20.90118506,-24.65490816,-19.26365064,-22.69077425,-16.06720431,-15.00119195,-15.78523839,-16.40129296,-17.23254657,-14.70803872,-15.14772012,-18.50043051,-16.12453197,-15.67689663,4,No Crop/Fallow,,,,
19.28024,83.6179,-10.83325824,-12.29007336,-10.72952788,-8.021563181,-10.80109265,-8.210901499,-12.18565379,-12.30443612,-7.043519939,-9.387825206,-10.27415142,-10.48884657,-13.53757569,-8.515371874,-5.164715155,-21.88885259,-24.67513189,-19.32661421,-13.87450589,-21.5575963,-15.37035961,-20.88178919,-15.87378386,-13.57160565,-14.81020316,-18.92875778,-22.61986408,-26.86122699,-19.1345741,-14.2772617,36,Rice,,,,
19.28051,83.59828,-10.79032233,-13.2163303,-14.71599431,-6.926899024,-13.88311747,-6.571311061,-11.73360071,-11.28582789,-7.364450017,-11.3984204,-7.628431769,-5.942612552,-10.15180252,-4.930130654,-10.80581447,-26.0892206,-25.55922618,-20.47147011,-15.36660207,-18.4413127,-14.45767388,-16.44313198,-15.71939298,-13.58592492,-14.50732115,-17.96484288,-16.2858923,-17.26022785,-22.86566785,-16.24699799,4,No Crop/Fallow,,,,
19.28218,83.40889,-9.242500941,-10.59569348,-9.926253102,-9.570515952,-7.790027363,-8.560969581,-7.988279456,-8.31804971,-5.056173368,-9.999401364,-5.59353338,-10.31517285,-4.130964033,-13.0225129,-8.530727295,-18.0609606,-15.48359878,-18.23226679,-16.32082327,-15.80460699,-15.66184292,-10.49553945,-11.56585308,-12.02080821,-14.92105828,-13.96446744,-16.8460641,-14.95298889,-12.14481387,-12.62627736,4,No Crop/Fallow,,,,
19.28334,83.08733,-13.82928302,-12.9697995,-12.37566866,-10.74868168,-11.771241,-10.8746986,-8.459152389,-7.818748147,-10.89012384,-13.43618465,-12.53322296,-7.980651134,-10.55893281,-2.808564854,-8.017579221,-21.21346408,-27.80303471,-22.28961031,-23.21638985,-22.17092687,-23.99962125,-15.40443488,-23.51637773,-13.47815891,-17.3615715,-17.27099635,-13.6987542,-13.54339403,-14.74303644,-17.69693308,36,Rice,,,,
19.28474,83.27941,-8.787865998,-8.212673437,-7.801227024,-8.389694176,-9.669072443,-8.095790846,-9.670581473,-7.299386025,-7.128210677,-8.854282388,-10.90133678,-10.74425274,-6.635878801,-6.484176282,-9.582103844,-18.36910773,-17.85726973,-19.7347608,-16.60279913,-16.11168592,-24.30699377,-10.98944727,-13.7174973,-15.58613268,-16.48438885,-22.62038797,-17.17728542,-17.99402194,-12.41419424,-14.47515126,4,No Crop/Fallow,,,,
19.28502,83.27984,-13.31997725,-12.42027777,-12.9202663,-10.19873383,-12.50409508,-8.604889707,-6.335203723,-6.124030244,-3.809403882,-8.300306002,-11.68848055,-9.180287703,-4.414467868,-7.105322456,-3.23853943,-23.83184361,-19.67313665,-22.88982468,-15.10912358,-16.34864016,-14.8458453,-17.89747571,-17.46331808,-12.57278898,-17.54750548,-18.1095784,-15.90536926,-14.75698736,-12.91186486,-17.82777595,4,No Crop/Fallow,,,,
19.28619,83.39885,-17.94776494,-13.0107047,-13.10557192,-11.33228802,-8.462429115,-8.989173461,-6.951480082,-10.89099574,-5.479797964,-7.578239288,-5.165508491,-8.16891815,-7.639012177,-8.701506958,-6.674422029,-23.10656156,-24.00982362,-19.1602652,-16.04950204,-19.92964868,-19.43794903,-14.56253429,-18.81801853,-11.07852126,-15.38934646,-15.97370172,-14.54625432,-12.97603523,-13.9915212,-19.49118269,4,No Crop/Fallow,,,,
19.28632,83.6185,-13.20050054,-10.24272155,-8.599675584,-9.04432539,-10.47752933,-8.284070628,-9.065834365,-6.519214855,-2.871854549,-8.000171569,-5.791261043,-14.9778613,-19.74913379,-11.7099899,-8.887871889,-19.83613551,-25.13244708,-16.56954923,-17.92923611,-22.79329294,-21.18023304,-20.29727512,-13.46158033,-15.07596401,-19.17948543,-15.4524504,-16.776632,-23.12512209,-22.9190404,-18.04770443,4,No Crop/Fallow,,,,
19.28677,83.61847,-12.2368355,-14.40916286,-12.79330717,-8.396830464,-10.44985248,-7.191454326,-13.25574127,-8.038730247,-9.124183484,-8.019715331,-7.042137975,-8.674820029,-12.43720354,-10.30321879,-7.639590504,-25.31087053,-22.55457093,-18.38415409,-15.37222845,-26.18277899,-18.81024145,-16.61733978,-15.50284679,-15.47531187,-14.26192082,-13.6203988,-13.66051174,-16.26378376,-16.02810939,-16.4454272,36,Rice,,,,
19.28694,83.07617,-9.410834342,-11.31832476,-11.57316562,-13.29446353,-12.38755238,-9.298699462,-5.666400198,-12.57359127,-6.906983297,-9.975464758,-8.281625343,-4.698942134,-6.821782842,-9.551904325,-4.695764515,-17.87279414,-20.42633335,-14.7076374,-17.40202341,-20.2445826,-14.03636412,-14.31588173,-18.94909626,-9.592905085,-18.49457104,-16.82414238,-14.91718248,-18.10868026,-15.05672309,-15.74100245,9,Maize,,,,
19.28738,83.85216,-8.496137251,-16.00933821,-13.63635021,-15.0351087,-12.01445362,-10.17044706,-10.72591651,-5.643320726,-10.8728001,-6.821266733,-13.11556449,-10.45055022,-7.382575015,-10.53903636,-9.674573693,-18.84134695,-16.71215943,-19.69815264,-22.19548805,-17.70164472,-13.5464425,-17.80401116,-15.20209905,-16.59282188,-15.08801358,-15.37100457,-14.59351326,-21.5780121,-17.22211353,-18.33630783,4,No Crop/Fallow,,,,
19.28921,83.82153,-14.16818755,-6.48273124,-5.024019388,-7.8662754,-12.2377495,-11.79843864,-12.4393422,-8.507076796,-12.30193347,-9.068063714,-6.229115426,-12.16921034,-12.01362477,-11.85148894,-6.274424806,-21.10898993,-19.62602071,-17.73662868,-17.99402551,-14.66282326,-15.52450116,-14.90244058,-15.48298377,-13.29645312,-14.55092535,-15.97841422,-18.16697875,-17.64043389,-20.29656443,-19.47071007,4,No Crop/Fallow,,,,
19.29251,83.75513,-14.52265519,-14.91408001,-16.73114347,-11.76853778,-9.160425752,-7.957152375,-5.59516286,-7.98770368,-11.3222492,-8.026433142,-7.508211253,-10.23811491,-11.07552131,-11.73276735,-10.22540722,-14.23149541,-19.76054603,-21.53980045,-20.46299025,-16.46735916,-11.78207904,-16.56916996,-16.65756537,-21.09130704,-12.13056588,-15.44382881,-13.97332932,-11.77336517,-12.7900552,-12.2948296,4,No Crop/Fallow,,,,
19.2942,83.89978,-11.36267154,-14.99303709,-11.25100709,-11.59317361,-12.14243464,-9.071826263,-11.05026591,-10.34121224,-12.8721241,-13.58313475,-6.274828251,-12.58387086,-5.000290637,-13.78236652,-1.576810829,-17.40337566,-15.32202153,-19.85890401,-18.65766551,-16.34200413,-14.60580159,-16.54503201,-15.1883588,-17.5652913,-22.53232766,-19.48723333,-19.55828301,-20.29362196,-27.35386675,-20.11165078,4,No Crop/Fallow,,,,
19.29583,83.90978,-6.020530022,-12.22585219,-16.50961632,-12.43354869,-11.43869331,-11.12173081,-5.987957472,-7.932055622,-7.470887171,-3.432550647,-13.58607676,-10.9567532,-12.10244301,-15.77197685,-7.616112477,-21.02906797,-22.69685597,-20.61351499,-15.61085127,-13.08933398,-15.5903773,-18.13182917,-13.02767529,-12.77442292,-15.59674775,-21.50178718,-21.45571082,-21.2658511,-30.43541032,-18.96939804,4,No Crop/Fallow,,,,
19.29908,83.04896,-8.791905629,-13.37387695,-14.24025882,-16.98173498,-17.29022394,-11.60168787,-12.09293257,-13.87760433,-10.33042012,-10.82437687,-10.20061925,-10.17708102,-9.677032846,-9.212301139,-7.540147316,-17.04880053,-20.08877979,-20.18057164,-19.87339041,-22.38846361,-16.8657135,-22.04333232,-23.39800025,-21.02591551,-19.75857635,-16.48296727,-17.61986105,-15.08190993,-18.73981301,-17.89242788,4,No Crop/Fallow,,,,
19.29944,83.0083,-8.262425199,-7.310230486,-8.152582464,-10.23337317,-7.736289265,-7.611363587,-6.062917486,-5.786384318,-10.70270853,-9.303088143,-5.558663859,-5.398112791,-10.01466805,-12.99129625,-7.793838238,-19.04837299,-20.20094492,-25.0040613,-19.52097747,-20.53104772,-21.44253701,-18.22260815,-21.91254265,-13.05049239,-18.16436408,-12.11724767,-13.36570391,-17.45282079,-13.12151094,-14.17062571,4,No Crop/Fallow,,,,
19.29968,83.04882,-10.45599885,-9.944001964,-14.06591985,-11.7361095,-8.404292646,-8.63566889,-9.846486658,-9.385541291,-9.290948847,-12.27206988,-9.187106765,-5.787720259,-8.808149047,-4.509096897,-8.524085454,-16.88961698,-16.68803946,-18.68716101,-16.61992397,-15.23639038,-18.10700747,-14.63519857,-15.43460252,-16.92601185,-15.54642243,-14.00076205,-18.25071291,-17.20145569,-15.27035867,-12.28494884,4,No Crop/Fallow,,,,
19.30032,83.04936,-9.60628412,-12.13553646,-10.31818766,-13.47830343,-9.493779287,-12.62863065,-14.12744165,-10.17897189,-9.060275246,-14.16713243,-6.787892847,-10.98058409,-8.272045743,-9.19492275,-6.368522989,-15.63468537,-18.74721208,-20.8732612,-22.49538698,-20.34968316,-18.94213699,-15.00192946,-17.90307743,-16.31637764,-19.41668932,-18.81916203,-14.0305999,-19.89553933,-17.97763995,-17.41967001,4,No Crop/Fallow,,,,
19.30035,83.04873,-12.86865913,-12.13239323,-8.652739835,-9.523695978,-11.10090483,-10.28818031,-12.75008405,-7.772700935,-8.052461432,-13.92369282,-9.259814371,-8.272816569,-10.09746904,-5.148648799,-10.88372245,-15.55798809,-19.32036007,-23.94733149,-20.65477831,-15.5834608,-17.68610615,-14.40571827,-14.86028504,-15.62570591,-21.87433371,-23.10371862,-19.31990008,-21.56617125,-18.46297692,-16.66378029,4,No Crop/Fallow,,,,
19.30046,83.04854,-8.137392664,-8.666009414,-11.28529801,-8.417532199,-10.76089983,-10.29142384,-8.423939114,-9.785875978,-4.540906093,-11.30329266,-7.397368297,-5.634380552,-3.428749655,-5.494948991,-7.050188305,-23.23004521,-17.040268,-19.6644555,-18.03082298,-20.4112472,-18.13387132,-16.46930124,-16.67911842,-16.95499665,-19.4896051,-22.33050474,-20.19873925,-15.58323668,-16.23035698,-15.54807867,4,No Crop/Fallow,,,,
19.30062,83.0488,-12.25304442,-10.35436146,-10.81521184,-10.93950443,-9.608849199,-10.43295304,-6.229410112,-12.12776265,-9.818452658,-7.980128802,-6.416802696,-11.73937164,-7.298641763,-5.195913445,-7.227418815,-17.31250604,-16.97696514,-17.53814095,-20.01575802,-17.46747128,-22.73676188,-15.60741002,-17.12932466,-21.00029202,-17.38947556,-19.33988293,-16.50125569,-13.89094909,-16.48201034,-19.29540879,36,Rice,,,,
19.30255,83.00452,-14.28361766,-13.77373851,-13.75024721,-8.323705173,-9.018709173,-10.19507985,-11.6150024,-6.658403706,-8.662965996,-9.627621767,-11.10298331,-8.337965732,-10.10126899,-9.051541132,-7.563436135,-20.59432899,-20.17326066,-20.80235932,-17.23510943,-24.3226235,-19.79526126,-17.5023028,-18.77920599,-21.90422619,-22.47610559,-15.51299283,-18.72639841,-14.5998831,-17.2493911,-17.01931168,15,Potato,,,,
19.30697,83.94341,-8.851995891,-11.94516704,-8.934010347,-12.55242449,-5.706763109,-10.79461164,-8.655436094,-8.576378718,-8.963363166,-7.572411731,-11.08971048,-8.302878289,-6.356719164,-6.210664193,-7.24794017,-16.6247645,-17.71836355,-19.66692833,-17.44112304,-15.1258504,-15.59590934,-15.07849378,-12.06676952,-13.74915731,-15.0534282,-9.98648489,-14.79688116,-11.63739337,-15.710201,-12.51490844,4,No Crop/Fallow,,,,
19.3073,83.03991,-7.949529648,-9.442554062,-7.47390049,-11.11343208,-9.615513004,-8.355100298,-6.96708705,-11.22775261,-5.794673982,-5.310467536,-6.473841772,-4.997064753,-8.179010049,-7.984442666,-11.51813307,-19.55973334,-25.32450984,-20.65002256,-18.16997262,-18.40529535,-23.02258453,-20.08382009,-16.65725514,-16.87217826,-13.48541834,-14.07216006,-12.95986259,-16.99489419,-13.27313066,-17.01459601,4,No Crop/Fallow,,,,
19.31044,83.80906,-6.89032272,-4.574715758,-8.1903757,-8.121970649,-7.612570864,-10.23659685,-6.233342629,-5.40601419,-7.184901392,-8.782826628,-3.299709456,-9.097294437,-9.451303688,-2.767428127,-5.932825196,-14.91720005,-14.6616759,-14.36517044,-16.69375218,-13.20014153,-15.7189634,-19.87720506,-13.36693949,-11.46885693,-15.73358672,-15.53777486,-12.24545507,-15.84479307,-11.65473843,-15.74871169,4,No Crop/Fallow,,,,
19.31047,83.85982,-11.46203312,-11.7116687,-12.88797585,-12.55142173,-8.190868048,-8.18589295,-14.57242975,-5.190263014,-8.795411024,-10.28850016,-12.84688247,-10.43601821,-16.27634768,-10.93071924,-11.74210992,-12.66227117,-17.8565882,-18.94578213,-17.25387325,-17.78052419,-14.58220143,-17.46545127,-16.8611942,-14.95197174,-16.06709344,-18.35442178,-15.48092807,-22.22088493,-21.70675903,-14.67413801,4,No Crop/Fallow,,,,
19.31066,83.80836,-10.24990218,-14.17454398,-14.43596368,-12.28258573,-15.88674512,-9.032320206,-7.321850914,-8.846492564,-7.488914677,-13.83555714,-9.295950669,-9.897924599,-9.144301659,-10.42475164,-7.542676535,-19.57451819,-19.16286818,-21.96572712,-21.58006127,-23.5555338,-20.2196342,-17.90913922,-21.56161523,-20.13321124,-17.28876087,-18.81478319,-13.53233762,-13.89780439,-14.565613,-16.29776504,4,No Crop/Fallow,,,,
19.31074,83.80908,-8.919318182,-9.048333031,-10.60489947,-7.809035553,-9.414648417,-7.302793811,-8.069792809,-8.445993227,-7.008792013,-7.973059724,-8.597535648,-7.35711191,-8.269659354,-4.272409737,-6.861142133,-16.60506001,-11.31402419,-13.44651851,-12.11891025,-18.40333436,-13.53619856,-16.13478103,-14.19257397,-15.29826579,-13.83389252,-11.26925301,-15.08511355,-14.30818421,-16.19488305,-12.0670156,4,No Crop/Fallow,,,,
19.31082,83.80842,-11.92004658,-16.09379915,-11.99235996,-13.4333103,-9.076947573,-9.989910636,-7.514078832,-8.687588529,-8.521918888,-11.39006381,-7.845679484,-11.3345907,-10.83271259,-8.687659807,-9.072142461,-18.07492225,-20.0608241,-16.51859688,-18.31256406,-16.31473022,-15.39207622,-11.4374632,-20.70665807,-17.67981512,-17.87620173,-16.68663603,-15.64359146,-14.68372288,-12.74472151,-17.65352762,4,No Crop/Fallow,,,,
19.31105,83.8603,-12.15061915,-10.79870217,-11.70042267,-13.04749409,-7.981334935,-7.404029343,-9.128961826,-8.193846793,-11.37071688,-6.519953575,-10.7247743,-12.95158634,-19.21073269,-9.879233695,-7.732148071,-16.49696386,-13.77108837,-19.81471382,-21.92975078,-14.79878376,-16.96309177,-16.99165538,-15.41497587,-17.48010194,-12.63181878,-16.75840522,-19.4105228,-24.04058095,-20.46244537,-21.85945047,4,No Crop/Fallow,,,,
19.31216,83.81057,-12.83108814,-15.07433054,-16.03338496,-14.89563449,-10.73469171,-13.18926747,-13.19332066,-9.934785676,-12.01850803,-14.08458498,-10.35795207,-10.68757317,-11.23492465,-9.904884715,-15.22146745,-18.62201726,-19.94426798,-26.99203475,-20.98313183,-20.68091016,-17.80874816,-18.82747721,-15.60054009,-18.09797132,-18.58773406,-18.6521684,-17.99467135,-17.76982642,-14.53877684,-14.75129803,4,No Crop/Fallow,,,,
19.31485,83.81163,-13.07879663,-13.9772449,-12.45490075,-13.26009931,-9.823316344,-9.928936691,-10.12992208,-7.401033151,-9.394588183,-10.879082,-8.229031404,-7.311939177,-8.871398976,-5.644066453,-9.468962229,-16.43637788,-26.3635508,-19.02821626,-20.26427981,-19.96688705,-15.53662848,-16.88246522,-18.62251117,-15.27802133,-18.254743,-18.63709326,-14.83352927,-16.86802348,-11.53232383,-15.40909122,4,No Crop/Fallow,,,,
19.31512,83.81119,-10.41984349,-10.71364064,-9.705337004,-11.0036258,-8.942990704,-11.07461571,-9.508328432,-7.230554066,-8.956418035,-12.36960706,-9.276891365,-8.396913232,-9.60187556,-7.428935236,-13.12404226,-23.34602556,-18.58883808,-18.80594072,-22.58065492,-14.44952822,-16.63726615,-16.10307216,-14.87843296,-16.04274406,-23.92875057,-21.36449994,-18.39949617,-16.56148739,-13.90553135,-17.94273643,4,No Crop/Fallow,,,,
19.31623,83.81218,-10.83085939,-13.19632615,-13.0521377,-16.31843909,-12.49654204,-9.47048779,-10.2369061,-6.251323374,-9.079168762,-9.044677245,-9.16633763,-11.37795183,-10.51722142,-9.612898111,-10.7680381,-16.3699287,-16.39721273,-16.4445288,-21.68912404,-18.39472639,-14.63905377,-13.83632923,-14.96615296,-14.76356635,-22.58105209,-16.29725842,-15.43139442,-17.0524889,-14.20537514,-16.08819369,4,No Crop/Fallow,,,,
19.32062,83.82929,-13.71938684,-13.59278334,-13.07264081,-15.49018496,-8.492919164,-7.972598761,-10.44889651,-14.0054222,-9.946327712,-8.898900197,-10.26012476,-5.288919726,-11.32598837,-10.95597446,-10.12172848,-17.14755003,-17.69619677,-20.9465488,-24.38619744,-16.40739168,-16.2572323,-18.97926072,-17.31784245,-15.49618577,-16.46574382,-15.41895806,-17.08162874,-18.03689392,-15.26198668,-14.53309411,4,No Crop/Fallow,,,,
19.32064,83.82824,-10.23668296,-10.65651571,-14.80072091,-11.23605139,-8.691677162,-9.040627572,-11.20174405,-12.1685668,-7.287258872,-10.3578572,-10.58464297,-13.78103861,-10.65621537,-7.505895884,-9.055800682,-15.28043038,-19.12964347,-14.25194294,-20.16441708,-14.01875271,-14.6645714,-22.12179901,-18.72672664,-15.56473039,-15.75566711,-20.43454338,-19.55564925,-18.70904879,-17.86894695,-19.08860335,4,No Crop/Fallow,,,,
19.32102,83.82711,-9.051245417,-9.367659657,-11.89934522,-12.4547786,-11.30511328,-10.43004294,-9.918161147,-8.929555193,-10.34594081,-9.054098599,-7.910406495,-7.622265135,-11.26513886,-6.430921259,-6.858175183,-15.69920436,-19.2083594,-21.83719394,-22.74893032,-18.10879565,-14.68113689,-14.96100241,-14.65928747,-17.56321052,-13.21264644,-15.90726312,-15.52603385,-16.14205587,-13.19617383,-13.49188257,4,No Crop/Fallow,,,,
