Latitude,Longitude,DN,Crop_Name,VV_1,VV_2,VV_3,VV_4,VV_5,VV_6,VV_7,VV_8,VV_9,VV_10,VV_11,VV_12,VV_13,VV_14,VV_15,VH_1,VH_2,VH_3,VH_4,VH_5,VH_6,VH_7,VH_8,VH_9,VH_10,VH_11,VH_12,VH_13,VH_14,VH_15,NDVI_1,NDVI_2,NDVI_3,NDVI_4,NDVI_5,NDVI_6,NDVI_7,NDVI_8,NDVI_9,NDVI_10,NDVI_11,NDVI_12,NDVI_13,NDVI_14,NDVI_15,NDVI_16,NDVI_17,NDVI_18,NDVI_19,NDVI_20,NDVI_21,NDVI_22,NDVI_23,NDVI_24,NDVI_25,NDVI_26,NDVI_27,NDVI_28,NDVI_29,NDVI_30,NDVI_31,NDVI_32,NDVI_33,NDVI_34,NDVI_35,NDVI_36,NDVI_37,Height,height_numeric,Duration,duration_numeric,Predicted_duration,Correct
24.59881,76.6653,2,Mustard,-10.19127541,-10.22110557,-10.81297511,-7.029185809,-11.33819652,-9.306625289,-10.37517645,-14.52229676,-12.47532718,-9.722332583,-7.783717642,-10.18542641,-10.2514201,-6.919655169,-10.59437426,-21.70043864,-25.54516021,-24.82906565,-22.98669041,-24.28000764,-25.39579856,-25.63293688,-31.89731267,-26.3736551,-25.00201244,-17.99915155,-17.89319075,-18.11329253,-15.61940645,-12.7138305,0.125071853,0.104036912,0.089022137,0.108169787,0.086038962,0.11535009,0.099136926,0.095399015,0.096254528,0.029431896,0.095940009,0.080121703,0.093052417,0.080512822,0.073159367,0.06873282,0.060141306,0.082362905,0.008963229,0.043730091,0.078247264,0.010770147,-0.008730772,0.004871999,-0.018001242,-0.01208981,0.269580036,0.006000316,0.053811658,0.068956167,0.60631001,0.21385628,0.106022894,0.005345719,0.155686855,0.277963817,0.271056652,Short,1,Low,1,2,False
24.59991,76.92811,2,Mustard,-10.24153402,-10.72672583,-11.2919632,-11.59649319,-9.850512045,-13.7373582,-9.213244815,-11.20614795,-5.795282962,-8.204050778,-8.427747161,-10.25561358,-9.904273154,-9.748586141,-9.223440734,-26.09196059,-27.26801429,-18.57336716,-16.15226236,-19.75507661,-20.06674118,-18.43149823,-21.70750388,-23.70872117,-17.0572032,-12.55372343,-23.00686343,-19.86122724,-17.49237209,-13.21312108,0.131141335,0.116289295,0.111644655,0.114816375,0.098971978,0.124679759,0.101097897,0.071970686,0.099276789,-0.018390626,0.138676852,0.087591238,0.110108301,0.111938559,0.040819075,0.067672953,0.07019186,0.035313901,-0.034846168,0.042259242,0.076553106,0.002771311,0.007462686,0.015581525,-0.015823357,-0.014198153,0.070126459,-0.008841861,0.003102535,0.205758661,0.237175614,0.152052715,0.040410519,0.096518606,0.084019102,0.422297299,0.36368978,Short,1,Low,1,2,False
24.60478,76.87142,1,Wheat,-8.407592361,-7.769560587,-8.845624307,-7.371237721,-11.56562663,-11.19759612,-2.422344186,-7.834221291,-7.483897411,-6.458127723,-6.729204376,-14.1542711,-13.10296143,-11.85763465,-7.416584563,-17.05329615,-20.68511259,-18.20874779,-21.19761632,-25.47070676,-19.70605582,-13.11598985,-22.6273857,-15.68126863,-19.36560377,-17.23096383,-23.77590085,-22.6984262,-17.72842257,-16.2469114,0.110934056,0.092144124,0.078803472,0.073697999,0.071895428,0.079973996,0.067997046,0.041712165,0.095462792,0.015768001,0.097536281,0.067698263,0.074733093,0.072222225,0.045806907,0.045244034,0.03925354,0.032967035,-0.032512315,0.016232817,-0.024893228,0.003106279,0.013969732,0.001526718,-0.020434154,-0.023155851,0.097524993,-0.009238757,0.025140788,0.157115012,0.190354034,0.493824184,0.141586363,0.004672057,0.03382308,0.450958282,0.470822275,Short,1,Low,1,2,False
24.60573,76.87137,13,Gram,-7.847360908,-7.987075057,-6.978446087,-9.522840089,-13.48020599,-9.036387796,-3.983996566,-13.40473232,-8.573965948,-5.51681101,-5.655860827,-11.8880415,-10.59809508,-12.43297525,-10.56539336,-17.60162402,-18.15924774,-22.87238716,-25.00502862,-27.66354186,-19.06576965,-15.51529246,-25.15369162,-17.2174705,-17.17215049,-17.61722536,-24.50513879,-21.04867715,-17.3115812,-14.45573668,0.113329142,0.104751617,0.081113085,0.087514587,0.060645726,0.098209128,0.083670296,-0.006319883,0.089460783,-0.014242116,0.101331793,0.065693431,0.090720937,0.071176887,0.053810265,0.056925997,0.052409638,0.025660377,-0.036636636,0.028418154,-0.021113943,0.001326113,-0.024990389,0.008073818,-0.022508411,-0.012687905,0.035115626,-0.006599891,0.02211896,0.110123456,0.233612135,0.465870738,0.171818614,0.005627219,0.01923077,0.41094178,0.409090906,Short,1,Low,1,2,False
24.60604,76.64831,1,Wheat,-12.44424895,-12.49784133,-10.90715329,-6.18052034,-11.86685562,-14.07952747,-13.58330569,-12.3368974,-11.89317377,-11.65088282,-8.668515792,-13.55896473,-11.71522374,-6.975790772,-8.295592567,-24.81448038,-20.03734866,-16.34184804,-15.14459668,-28.73298701,-24.63246642,-25.92643466,-21.92010215,-22.65851913,-26.05564747,-17.51597576,-19.67194761,-16.43018786,-14.17723123,-12.30143542,0.135179326,0.105018109,0.081436522,0.102030195,0.061347637,0.092976972,0.08751975,0.078813784,0.084048025,0.019376231,0.086856261,0.066496164,0.097244732,0.072096862,0.063110642,0.061902083,0.058603492,0.069385596,0.014266305,0.027976753,0.061211936,0.010441412,-0.007827351,0.022886887,-0.019596508,-0.005689001,0.186575055,0.048928339,0.254463106,0.003043809,0.525700271,0.209788129,0.09053164,-0.033145487,-0.011389096,0.295597494,0.418257266,Short,1,Low,1,2,False
24.60744,76.87144,2,Mustard,-8.72216167,-13.13198019,-8.690729681,-8.010904963,-9.64919221,-10.07953723,-3.559263009,-10.47536422,-9.773430897,-5.877737248,-11.6235027,-13.06214154,-10.95569461,-11.4743745,-11.63865124,-19.14922476,-21.96622005,-19.85020607,-18.02452748,-28.68175097,-20.82520064,-14.5779163,-26.35450284,-17.48814647,-21.51928043,-17.38404648,-19.07366393,-20.40557196,-13.10485227,-12.23366032,0.119400747,0.092806771,0.09096422,0.086744048,0.077540107,0.097757846,0.084461637,0.011243977,0.092384517,0.082634225,0.104736127,0.071866296,0.087484039,0.077277213,0.063459866,0.069023572,0.063284233,0.028758645,-0.006614173,0.024153188,-0.039676018,0.001651255,-0.027783137,0.006150062,-0.020089157,-0.021879693,0.021630615,0.005593945,0.010017789,0.16508539,0.290637851,0.462316632,0.126611292,0.004532211,0.047887325,0.365977019,0.351970375,Short,1,Low,1,2,False
24.60772,76.87024,2,Mustard,-9.647972256,-10.27196477,-10.06717247,-9.801150127,-11.74313215,-11.8555155,-6.227781845,-9.205146561,-6.546373537,-5.87293514,-11.46368946,-12.97340261,-10.56897471,-11.43359624,-9.37174397,-18.45130004,-18.18036917,-19.51505257,-17.40180415,-20.25145198,-20.61372416,-19.42404228,-21.28737494,-19.68949934,-17.77061018,-13.50229779,-17.61319078,-17.37935059,-11.78303852,-15.37892632,0.139997169,0.119002439,0.114735655,0.113297723,0.078947365,0.131721199,0.113361463,-0.012693935,0.100947224,0.027447393,0.116986781,0.096948422,0.088561997,0.09428224,0.072321914,0.107550241,0.064191803,0.048025616,0.009339775,0.013378668,-0.01562665,0.000164699,0.017688394,0.006746947,-0.018432645,-0.017917063,0.01549128,0.006894439,0.026951414,0.244238049,0.283809513,0.468736887,0.148740739,0.016521888,0.06421715,0.366253227,0.426640928,Short,1,Low,1,2,False
24.60907,76.66014,1,Wheat,-12.04146413,-10.97092436,-16.22909017,-14.35516359,-13.37524402,-17.62532357,-14.68689351,-12.96268832,-10.7908324,-13.05304866,-9.345324454,-11.72345782,-8.855632687,-10.8458153,-8.644122566,-22.97687112,-22.19100737,-22.59500955,-20.04246017,-22.54848689,-18.40954614,-25.42573021,-20.99498197,-24.56357622,-23.95481021,-18.15635622,-17.26602534,-14.46447467,-11.72476253,-16.50891998,0.108861454,0.102345414,0.073110282,0.097922847,0.069400631,0.106529206,0.088914551,0.094527364,0.097516343,0.078112915,0.125368729,0.08500848,0.112812661,0.096252359,-0.185157418,0.069655724,0.055966441,0.082699619,0.022510121,0.040940415,0.075356416,0.009986685,-0.010625998,0.014046942,-0.017569464,-0.013978694,0.279879868,0.008924916,0.434554964,0.066222012,0.029933775,0.193195626,0.108328544,0.007764883,0.396920621,0.060800791,0.595212162,Short,1,Low,1,2,False
24.60969,76.88657,1,Wheat,-12.79844809,-8.845994908,-10.08613367,-5.815138009,-7.991494042,-7.268013146,-6.158608081,-12.35097296,-5.134256058,-5.04046692,-6.546911171,-8.639896273,-11.92631536,-5.280753257,-5.003181811,-19.87186722,-19.43131687,-21.42956099,-23.62129037,-25.83918151,-23.13441449,-19.54040223,-23.02463133,-25.68789238,-17.77152919,-15.79730479,-23.42009609,-16.1444853,-14.15851057,-11.36540025,0.117416836,0.093509935,0.086434223,0.086731762,0.05401941,0.100260042,0.086061426,0.014237288,0.077796325,0.097112864,0.091233283,0.077058308,0.083830453,0.065585852,0.053974483,0.069050558,0.041246563,0.0505937,-0.012078153,0.011800245,-0.036573928,0.005467561,-0.018430317,0.005326965,-0.019564457,-0.013008758,0.208101273,-0.003757139,0.24991928,0.249207363,0.152985618,0.479035646,0.052416123,-0.001913753,0.581203222,0.397272736,0.464081377,Short,1,Low,1,2,False
24.61068,76.66436,2,Mustard,-11.67790664,-12.58189819,-10.96233268,-6.802449532,-10.97572035,-9.819908336,-10.96999338,-15.40184663,-9.856682669,-7.41106321,-8.976421177,-9.524907906,-7.852983388,-7.862635839,-11.04014257,-14.59728032,-21.03365317,-17.47855765,-16.28074701,-18.93458149,-19.6751599,-25.22147001,-19.73996847,-15.61308665,-19.23959586,-18.75932106,-21.77577145,-21.68399497,-17.87805292,-17.17896658,0.131884933,0.132530123,0.097882353,0.117659897,0.072293095,0.123305082,0.106697656,0.1052524,0.102358885,0.037598453,0.11613176,0.126041085,0.105766602,0.091798559,-0.028512182,0.083586209,0.067583971,0.079537056,-0.056980614,0.030310653,0.090604961,0.007487707,-0.01170934,0.020026928,-0.015050167,-0.016036933,0.169972539,0.00531084,0.266356587,0.055391867,0.022887785,0.172789827,0.076200418,-0.005136568,0.197063372,0.108446673,0.384161741,Short,1,Low,1,2,False
24.61141,76.65811,8,Garlic,-12.91034551,-14.72051388,-14.59211205,-9.447181507,-13.19696147,-17.03936702,-9.778546339,-10.54270821,-13.58841747,-10.38847295,-7.939888126,-8.886716859,-12.62558374,-9.318452019,-5.749045119,-26.02043863,-23.9992591,-26.20499118,-20.5191175,-21.26054597,-27.82680144,-27.62898464,-24.51161791,-21.34221042,-21.94541253,-16.71629983,-22.7117002,-20.23029884,-14.2727611,-13.87553767,0.120470695,0.106591865,0.086558759,0.102150537,0.064792596,0.125213683,0.09726157,0.101735882,0.091286309,-0.094761908,0.109363109,0.083657086,0.099621005,0.086467199,0.105263159,0.075402431,-0.022343324,0.07244318,0.061023995,0.022558114,0.071719386,0.007441137,-0.014352488,0.014416776,-0.015542857,-0.013144963,0.2789855,0.015119146,0.363187164,0.045171104,0.046381094,0.209001318,0.094005898,-0.009965426,0.006631666,0.038745139,0.475250542,Short,1,Medium,2,1,False
24.61162,76.66097,2,Mustard,-11.12913594,-11.8589118,-14.05364113,-7.952351769,-10.85966437,-16.8688007,-9.518240834,-13.48913372,-10.04341635,-9.073722747,-5.735001957,-9.821855486,-8.894955038,-8.772268312,-5.185745393,-20.30497335,-18.48634107,-21.9240837,-17.95807199,-22.60503186,-15.89331664,-20.99744076,-24.58653742,-20.86130905,-16.86524261,-18.35255447,-19.45516733,-14.25930147,-13.0179313,-14.12414016,0.146725014,0.145655453,0.087251462,0.139418259,0.08544533,0.142707795,0.129600823,0.124189787,0.115542524,0.006198347,0.118060984,0.102452315,0.103181191,0.102421947,0.127572015,0.0763143,-0.036270753,0.07361377,-0.019462137,0.023047514,0.085442096,0.010458389,-0.014834578,0.009946442,-0.01393007,-0.015961984,0.268277586,0.003646973,0.417802274,0.055463772,0.018968901,0.167077512,0.150143772,-0.015250865,0.075625889,0.259234399,0.566337705,Short,1,Low,1,2,False
24.612,76.67376,2,Mustard,-9.588883591,-9.608361017,-12.98431418,-5.734838593,-10.38049631,-14.27259018,-15.99582304,-10.50934445,-11.50666013,-8.546115438,-8.881049346,-5.641595269,-7.250893028,-9.891053246,-8.333706853,-20.79027148,-20.59437537,-24.60317997,-18.81556154,-24.54525891,-25.09365543,-21.20886441,-25.49436853,-17.47337826,-23.90863589,-15.03870922,-13.14177996,-13.36798077,-15.81986714,-11.59535773,0.147397667,0.099450886,0.090240456,0.101597443,0.074338816,0.121875003,0.11518506,0.096946195,0.109516382,0.125235662,0.125864461,0.094505496,0.115767777,0.10105478,0.01509434,0.073732719,-0.027563654,0.099160545,-0.003921569,0.021258382,0.090181597,0.007752797,-0.011092398,0.02090209,-0.021523179,-0.008034026,0.329260856,0.011091355,0.198943004,0.119710766,0.644122064,0.128314599,0.077650771,0.02779837,0.191594556,0.484429866,0.572139323,Short,1,Low,1,2,False
24.61245,76.66244,8,Garlic,-12.04571047,-11.48056701,-11.41989354,-10.36087192,-11.64314831,-11.19692856,-10.70436247,-9.413149692,-10.32732388,-8.557971006,-8.514994418,-4.871661277,-7.776782866,-9.163373479,-10.4838966,-26.83263858,-19.24616036,-20.42330658,-21.89286968,-26.22752202,-18.59290238,-20.74760698,-24.2482485,-24.40550628,-20.79060434,-15.98364385,-17.41946237,-16.89944263,-18.0887195,-12.93775829,0.130364642,0.109353699,0.089393936,0.112840466,0.05323194,0.101914413,0.107351229,0.076132648,0.096460417,0.048676345,0.105829373,0.074961118,0.092236228,0.082010582,0.005061754,0.050621402,0.182871386,0.06601467,-0.013692859,0.025358325,0.070595853,0.012852034,-0.010361274,0.015705932,-0.020108664,-0.006023356,0.260300845,0.014208878,0.36708191,0.048299693,0.019790707,0.168176442,0.13651441,-0.013591104,0.105117716,0.253205121,0.526175678,Short,1,Medium,2,1,False
24.61379,76.66648,2,Mustard,-14.52874239,-7.498159365,-11.82184251,-8.509019268,-14.51841098,-14.1913719,-10.3984017,-12.45280763,-9.71296046,-8.767925755,-5.617828603,-8.147995312,-8.910919885,-7.040546919,-4.69515285,-23.65817854,-18.20312454,-20.44401335,-17.36802841,-22.73836029,-24.56809253,-18.75451659,-19.77709139,-24.10838834,-20.31849406,-15.79222835,-14.50724899,-19.76533713,-16.16691888,-16.1787915,0.156039327,0.132669985,0.07726378,0.111952409,0.065663472,0.148890093,0.131635964,0.106292516,0.152497336,-0.006522717,0.159599811,0.149096385,0.143482491,0.152739346,-0.078883491,0.172674417,0.05184219,0.115727,0.165813908,0.050122075,0.105566218,0.009775991,-0.009133965,0.018727213,-0.018448122,-0.010902483,0.29646787,0.007648183,0.276137769,0.03368314,0.071853049,0.257178515,0.071240105,-0.016094342,0.080591448,0.267136902,0.4164491,Short,1,Low,1,2,False
24.61483,76.66158,8,Garlic,-13.73817004,-10.85301863,-10.92696835,-8.795172699,-11.90642426,-15.01650869,-12.78346028,-13.50651333,-15.96555484,-13.25784918,-6.612172447,-5.535404324,-9.745484031,-8.919121398,-7.388881003,-27.57262533,-24.00180698,-23.89572185,-20.65565924,-25.31852571,-25.01541005,-23.5802532,-25.54188457,-20.20041076,-19.34703346,-14.20786325,-15.26001475,-17.76425849,-15.83806367,-14.29132779,0.133350179,0.112850294,0.068659745,0.083257094,0.05739693,0.107780978,0.096440129,0.0614723,0.095507286,0.002237852,0.126497999,0.080248579,0.081898063,0.080499656,0.021061499,0.06752,-0.035496183,0.089511529,-0.003725386,0.006463059,0.058501538,0.011653967,-0.009342868,0.014958625,-0.012880364,-0.010707156,0.288467616,0.009552289,0.362450063,0.041118298,0.08017581,0.120779835,0.134365022,-0.00980843,0.008558871,0.314793587,0.561936915,Short,1,Medium,2,1,False
24.61518,76.65191,1,Wheat,-13.74810642,-11.85461278,-14.23007898,-12.17177795,-14.55204197,-15.55521864,-10.4475788,-11.18396724,-11.25606054,-7.416240433,-9.204153726,-6.5037168,-8.496503916,-9.878761984,-7.462768167,-24.6002092,-28.81894184,-28.76891483,-16.63939803,-24.99223107,-22.16009701,-20.44167851,-24.42567786,-28.04835947,-23.15927612,-13.03604913,-20.70133464,-17.11323319,-17.05567486,-12.0932506,0.106304355,0.1037037,0.073630571,0.102969348,0.061672587,0.123998113,0.088783748,0.082248829,0.095940962,-0.00152207,0.102923699,0.073796272,0.096226417,0.078795642,0.064135753,0.069848664,0.113460757,0.070050761,0.016274864,0.01796959,0.069914587,0.003050979,-0.017088471,0.02172471,-0.017018301,-0.010045074,0.254505217,0.023768585,0.261854589,0.018937644,0.041969489,0.176095158,0.09226314,-0.010744024,-0.021449873,0.301467806,0.340682417,Short,1,Low,1,2,False
24.61987,76.87653,13,Gram,-10.75351155,-15.82786728,-14.66650597,-8.966358356,-7.55437292,-8.802104179,-5.82647803,-10.03492295,-13.56605022,-5.297445639,-6.958485869,-4.834878694,-8.296378076,-8.819894193,-9.181622948,-25.25378288,-25.23902375,-20.89033395,-21.60958688,-18.49071568,-21.692056,-22.54879929,-37.41863019,-25.89368863,-13.80812989,-14.64131144,-22.68510707,-15.68652134,-12.57781055,-14.84492895,0.146204233,0.105457909,0.101875901,0.093847759,0.063082136,0.102365896,0.106345475,0.043631699,0.096756153,-0.009543569,0.100614689,0.066419527,0.090252705,0.085481681,0.069997095,0.068018138,0.070541613,0.062432725,0.050240882,-0.018312335,-0.051435232,0.003007351,0.005677884,0.0174172,-0.016791921,-0.008974674,0.171759754,0.018513452,-0.003531169,0.353704602,0.210306928,0.297134727,0.052122742,-0.019452164,0.600641906,0.326400012,0.496774197,Short,1,Low,1,2,False
24.6229,76.67592,1,Wheat,-14.3760073,-12.58355468,-10.23147382,-8.642479939,-10.29635379,-9.81620492,-10.25117187,-8.811472171,-12.69888081,-8.561744642,-10.14595554,-11.197646,-8.078252925,-7.309561688,-9.671932907,-30.68391791,-19.65421851,-19.23542163,-18.2640631,-24.43597805,-24.62240646,-24.08549879,-23.69181528,-27.61955792,-17.86287519,-20.64634205,-17.51921271,-14.63382617,-15.24538029,-15.49584452,0.108078375,0.093478262,0.074231178,0.087108016,0.067051649,0.102242939,0.085007727,0.039867111,0.084204413,-0.003517804,0.09548521,0.066527523,0.090341054,0.077551022,0.068553306,0.056043625,-0.035028696,0.071058825,0.014653027,0.034420013,-0.018237082,0.009098979,-0.010259572,0.006313744,-0.019347707,-0.020260492,0.303012043,0.004069176,0.207189217,0.111417122,0.106480233,0.182382137,0.140409201,-0.01387291,0.087227412,0.144495696,0.585581183,Short,1,Low,1,2,False
24.62592,76.87352,13,Gram,-12.30803562,-7.165169971,-9.490259663,-5.737678705,-16.44608488,-9.715306898,-4.217224128,-11.7600388,-12.64845017,-4.009778366,-7.716075505,-6.624380675,-7.146491489,-7.198049752,-5.788649724,-22.93433811,-21.25514119,-19.26030802,-17.12702217,-26.22994321,-28.25863239,-23.74081078,-24.08071894,-24.07842953,-13.79465383,-16.06507335,-21.26339249,-18.21309343,-13.84341119,-13.55730077,0.115008749,0.095608674,0.084724799,0.078589112,0.045335867,0.102091789,0.086147487,0.05377103,0.096186295,-0.009158834,0.108754925,0.076785184,0.093436792,0.065982401,0.064220183,0.06012506,0.066520065,0.058323897,0.050807774,0.004439632,0.000177336,0.002063926,0.024041846,0.012267725,-0.021002386,-0.017556874,0.249767438,-0.01030315,0.025836591,0.188879803,0.267828852,0.557733059,0.033510383,-0.014651105,0.263691694,0.233882025,0.33453238,Short,1,Low,1,2,False
24.62592,76.8659,1,Wheat,-13.78874001,-14.13261229,-15.73499626,-10.27345354,-10.21962816,-12.28329127,-9.734002141,-10.5910077,-12.80798252,-6.801703309,-6.493158816,-11.80623819,-9.612045472,-5.650918798,-6.584856622,-21.70624975,-24.17166635,-28.54865471,-24.42593141,-24.66776154,-19.66709504,-19.11379425,-24.25112626,-21.10357433,-15.41510253,-16.38163146,-20.43963896,-18.62511416,-14.25064468,-14.31937517,0.134673163,0.125518441,0.12106593,0.112395629,0.045442741,0.074844837,0.082290478,0.071916431,0.077251688,0.020796197,0.085158154,0.063788027,0.086757988,0.076746851,-0.004910602,0.051470589,0.075803518,0.039125837,0.057003256,0.061120234,-0.001907912,0.001866081,-0.046575341,0.009812074,-0.021557309,-0.01758931,0.109510615,-0.018002165,0.140278026,0.180148065,0.158799529,0.1766617,0.064897411,-0.01065814,0.563917279,0.279555976,0.053502638,Short,1,Low,1,2,False
24.63821,76.66708,2,Mustard,-10.05574404,-10.5743399,-6.941395882,-10.34982186,-7.176979077,-7.904181172,-8.394313275,-9.258113359,-9.349648542,-11.1661118,-8.837915847,-8.456012829,-9.853559658,-8.414818792,-6.306384251,-18.55420673,-19.45835348,-18.42616927,-22.52543392,-19.74707236,-20.89795145,-18.90972793,-20.89528438,-27.65067362,-23.20232239,-16.89388347,-22.94299775,-20.98468928,-17.15796545,-13.80860623,0.100354634,0.083170891,0.065261923,0.076972216,0.071084678,0.090966523,0.078545451,0.014505691,0.072172105,-0.015131286,0.095693782,0.064465895,0.080955543,0.065188169,0.059488401,0.052599575,0.059122127,0.060892388,-0.011051859,0.058520678,0.06074461,0.009171234,-0.010110679,0.004907975,-0.019552313,-0.013170453,0.236421719,0.006566604,0.202146694,0.080233566,-0.022348534,0.342148751,0.075897537,-0.010915707,0.244740427,0.384492397,0.217904568,Short,1,Low,1,2,False
24.64042,76.78097,2,Mustard,-12.75483353,-8.564058569,-8.475936666,-11.50207943,-14.82078854,-15.23079013,-7.220356896,-9.24970839,-11.07638853,-12.46993062,-11.44482428,-12.13887444,-10.61353912,-4.655389983,-5.188403681,-19.3910078,-18.34920586,-18.30016555,-21.34076362,-23.00721021,-22.40670175,-16.56044704,-24.26471625,-23.57212082,-27.30966984,-21.45844969,-28.75027446,-17.02779044,-10.80361917,-14.85722046,0.106713392,0.088681445,0.084952161,0.083903044,0.066915654,0.093949527,0.095064588,0.081353493,0.077737346,-0.03294022,0.09967076,0.059097525,0.085540332,0.067377001,0.057503507,0.061401136,0.060197197,0.074029416,0.025677945,0.031698182,-0.043994069,0.002735898,0.002677652,0.010794714,-0.030736586,-0.005222345,0.089378238,-0.016396845,-0.012537693,0.128439099,0.033211827,0.14211823,0.457977533,-0.028406024,0.143540666,-0.026651217,0.043824013,Short,1,Low,1,2,False
24.64275,76.78139,8,Garlic,-13.52924142,-14.51070469,-13.35059943,-13.31103408,-13.91419636,-12.07132715,-8.422593697,-12.02080409,-10.568157,-11.93832443,-14.82388252,-15.45940518,-9.995134805,-5.464276912,-6.691234561,-22.65887498,-25.48049287,-27.72755248,-22.70171264,-23.45717074,-21.90775325,-21.56873633,-20.09160978,-24.31269428,-20.9726607,-25.42983079,-20.68691447,-14.95464317,-13.3200047,-10.74490185,0.138102159,0.111356609,0.114014253,0.074130878,0.065188169,0.083988674,0.09124767,0.026951673,0.094835132,-0.037020452,0.097666845,0.062699258,0.083232813,0.0655981,0.063016526,0.06727419,0.050548274,0.065038621,0.034305718,0.032169621,-0.055811573,0.00280014,-0.007450132,0.011837455,-0.029341029,-0.012477718,0.067567565,-0.02472157,0.025587101,0.121092148,0.030762097,0.491188884,-0.002677813,-0.023703843,0.173069611,0.061010413,0.055266116,Short,1,Medium,2,1,False
